Date,Clouds
2019-06-13,36.0
2019-06-14,29.0
2019-06-15,47.0
2019-06-16,56.0
2019-06-17,44.0
2019-06-18,34.0
2019-06-19,91.0
2019-06-20,54.0
2019-06-21,29.0
2019-06-22,31.0
2019-06-23,37.0
2019-06-24,48.0
2019-06-25,49.0
2019-06-26,40.0
2019-06-27,7.0
2019-06-28,18.0
2019-06-29,16.0
2019-06-30,29.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,13.0
2019-07-04,13.0
2019-07-05,16.0
2019-07-06,8.0
2019-07-07,2.0
2019-07-08,12.0
2019-07-09,23.0
2019-07-10,46.0
2019-07-11,36.0
2019-07-12,37.0
2019-07-13,40.0
2019-07-14,39.0
2019-07-15,20.0
2019-07-16,86.0
2019-07-17,48.0
2019-07-18,19.0
2019-07-19,41.0
2019-07-20,23.0
2019-07-21,8.0
2019-07-22,11.0
2019-07-23,24.0
2019-07-24,23.0
2019-07-25,34.0
2019-07-26,8.0
2019-07-27,6.0
2019-07-28,11.0
2019-07-29,17.0
2019-07-30,10.0
2019-07-31,13.0
2019-08-01,15.0
2019-08-02,8.0
2019-08-03,13.0
2019-08-04,6.0
2019-08-05,15.0
2019-08-06,8.0
2019-08-07,0.0
2019-08-08,18.0
2019-08-09,33.0
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,6.0
2019-08-15,42.0
2019-08-16,11.0
2019-08-17,24.0
2019-08-18,7.0
2019-08-19,18.0
2019-08-20,7.0
2019-08-21,2.0
2019-08-22,9.0
2019-08-23,13.0
2019-08-24,6.0
2019-08-25,5.0
2019-08-26,9.0
2019-08-27,6.0
2019-08-28,4.0
2019-08-29,0.0
2019-08-30,18.0
2019-08-31,22.0
2019-09-01,19.0
2019-09-02,17.0
2019-09-03,22.0
2019-09-04,18.0
2019-09-05,26.0
2019-09-06,40.0
2019-09-07,61.0
2019-09-08,27.0
2019-09-09,49.0
2019-09-10,65.0
2019-09-11,68.0
2019-09-12,32.0
2019-09-13,11.0
2019-09-14,0.0
2019-09-15,2.0
2019-09-16,13.0
2019-09-17,1.0
2019-09-18,1.0
2019-09-19,58.0
2019-09-20,64.0
2019-09-21,39.0
2019-09-22,25.0
2019-09-23,48.0
2019-09-24,82.0
2019-09-25,22.0
2019-09-26,49.0
2019-09-27,6.0
2019-09-28,3.0
2019-09-29,8.0
2019-09-30,21.0
2019-10-01,16.0
2019-10-02,8.0
2019-10-03,71.0
2019-10-04,77.0
2019-10-05,30.0
2019-10-06,17.0
2019-10-07,92.0
2019-10-08,74.0
2019-10-09,44.0
2019-10-10,58.0
2019-10-11,39.0
2019-10-12,37.0
2019-10-13,23.0
2019-10-14,7.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,7.0
2019-10-18,61.0
2019-10-19,49.0
2019-10-20,13.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,1.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,0.0
2019-10-27,1.0
2019-10-28,53.0
2019-10-29,31.0
2019-10-30,60.0
2019-10-31,100.0
2019-11-01,100.0
2019-11-02,94.0
2019-11-03,67.0
2019-11-04,59.0
2019-11-05,25.0
2019-11-06,82.0
2019-11-07,87.0
2019-11-08,65.0
2019-11-09,54.0
2019-11-10,52.0
2019-11-11,38.0
2019-11-12,96.0
2019-11-13,100.0
2019-11-14,68.0
2019-11-15,49.0
2019-11-16,83.0
2019-11-17,99.0
2019-11-18,75.0
2019-11-19,57.0
2019-11-20,94.0
2019-11-21,96.0
2019-11-22,88.0
2019-11-23,50.0
2019-11-24,71.0
2019-11-25,98.0
2019-11-26,67.0
2019-11-27,55.0
2019-11-28,59.0
2019-11-29,22.0
2019-11-30,19.0
2019-12-01,0.0
2019-12-02,62.0
2019-12-03,74.0
2019-12-04,97.0
2019-12-05,72.0
2019-12-06,40.0
2019-12-07,52.0
2019-12-08,21.0
2019-12-09,37.0
2019-12-10,94.0
2019-12-11,100.0
2019-12-12,89.0
2019-12-13,56.0
2019-12-14,94.0
2019-12-15,36.0
2019-12-16,70.0
2019-12-17,83.0
2019-12-18,89.0
2019-12-19,99.0
2019-12-20,88.0
2019-12-21,91.0
2019-12-22,75.0
2019-12-23,72.0
2019-12-24,66.0
2019-12-25,55.0
2019-12-26,26.0
2019-12-27,36.0
2019-12-28,25.0
2019-12-29,3.0
2019-12-30,35.0
2019-12-31,4.0
2020-01-01,15.0
2020-01-02,3.0
2020-01-03,17.0
2020-01-04,31.0
2020-01-05,99.0
2020-01-06,28.0
2020-01-07,2.0
2020-01-08,0.0
2020-01-09,14.0
2020-01-10,11.0
2020-01-11,34.0
2020-01-12,99.0
2020-01-13,75.0
2020-01-14,18.0
2020-01-15,1.0
2020-01-16,1.0
2020-01-17,38.0
2020-01-18,64.0
2020-01-19,65.0
2020-01-20,13.0
2020-01-21,0.0
2020-01-22,29.0
2020-01-23,3.0
2020-01-24,19.0
2020-01-25,13.0
2020-01-26,78.0
2020-01-27,93.0
2020-01-28,16.0
2020-01-29,54.0
2020-01-30,28.0
2020-01-31,27.0
2020-02-01,1.0
2020-02-02,10.0
2020-02-03,65.0
2020-02-04,47.0
2020-02-05,83.0
2020-02-06,56.0
2020-02-07,6.0
2020-02-08,24.0
2020-02-09,2.0
2020-02-10,28.0
2020-02-11,8.0
2020-02-12,63.0
2020-02-13,28.0
2020-02-14,90.0
2020-02-15,59.0
2020-02-16,27.0
2020-02-17,5.0
2020-02-18,15.0
2020-02-19,45.0
2020-02-20,90.0
2020-02-21,47.0
2020-02-22,49.0
2020-02-23,31.0
2020-02-24,48.0
2020-02-25,37.0
2020-02-26,46.0
2020-02-27,20.0
2020-02-28,67.0
2020-02-29,14.0
2020-03-01,36.0
2020-03-02,56.0
2020-03-03,43.0
2020-03-04,85.0
2020-03-05,22.0
2020-03-06,50.0
2020-03-07,50.0
2020-03-08,80.0
2020-03-09,100.0
2020-03-10,66.0
2020-03-11,12.0
2020-03-12,2.0
2020-03-13,0.0
2020-03-14,67.0
2020-03-15,92.0
2020-03-16,34.0
2020-03-17,0.0
2020-03-18,20.0
2020-03-19,7.0
2020-03-20,1.0
2020-03-21,27.0
2020-03-22,71.0
2020-03-23,100.0
2020-03-24,100.0
2020-03-25,99.0
2020-03-26,100.0
2020-03-27,99.0
2020-03-28,99.0
2020-03-29,72.0
2020-03-30,6.0
2020-03-31,55.0
2020-04-01,98.0
2020-04-02,73.0
2020-04-03,76.0
2020-04-04,100.0
2020-04-05,100.0
2020-04-06,94.0
2020-04-07,27.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,13.0
2020-04-12,23.0
2020-04-13,36.0
2020-04-14,91.0
2020-04-15,79.0
2020-04-16,1.0
2020-04-17,33.0
2020-04-18,8.0
2020-04-19,76.0
2020-04-20,90.0
2020-04-21,100.0
2020-04-22,99.0
2020-04-23,79.0
2020-04-24,16.0
2020-04-25,8.0
2020-04-26,40.0
2020-04-27,13.0
2020-04-28,33.0
2020-04-29,46.0
2020-04-30,22.0
2020-05-01,40.0
2020-05-02,82.0
2020-05-03,12.0
2020-05-04,23.0
2020-05-05,11.0
2020-05-06,43.0
2020-05-07,25.0
2020-05-08,14.0
2020-05-09,18.0
2020-05-10,47.0
2020-05-11,39.0
2020-05-12,1.0
2020-05-13,2.0
2020-05-14,75.0
2020-05-15,79.0
2020-05-16,92.0
2020-05-17,89.0
2020-05-18,86.0
2020-05-19,96.0
2020-05-20,50.0
2020-05-21,66.0
2020-05-22,44.0
2020-05-23,18.0
2020-05-24,24.0
2020-05-25,33.0
2020-05-26,67.0
2020-05-27,90.0
2020-05-28,36.0
2020-05-29,29.0
2020-05-30,42.0
2020-05-31,70.0
2020-06-01,39.0
2020-06-02,24.0
2020-06-03,18.0
2020-06-04,27.0
2020-06-05,76.0
2020-06-06,95.0
2020-06-07,32.0
2020-06-08,58.0
2020-06-09,60.0
2020-06-10,47.0
2020-06-11,33.0
2020-06-12,27.0
2020-06-13,50.0
2020-06-14,46.0
2020-06-15,32.0
2020-06-16,36.0
2020-06-17,40.0
2020-06-18,23.0
2020-06-19,20.0
2020-06-20,25.0
2020-06-21,47.0
2020-06-22,34.0
2020-06-23,66.0
2020-06-24,35.0
2020-06-25,43.0
2020-06-26,21.0
2020-06-27,27.0
2020-06-28,13.0
2020-06-29,7.0
2020-06-30,7.0
2020-07-01,1.0
2020-07-02,23.0
2020-07-03,14.0
2020-07-04,18.0
2020-07-05,47.0
2020-07-06,64.0
2020-07-07,34.0
2020-07-08,0.0
2020-07-09,20.0
2020-07-10,8.0
2020-07-11,4.0
2020-07-12,13.0
2020-07-13,21.0
2020-07-14,47.0
2020-07-15,34.0
2020-07-16,23.0
2020-07-17,39.0
2020-07-18,56.0
2020-07-19,31.0
2020-07-20,3.0
2020-07-21,1.0
2020-07-22,33.0
2020-07-23,22.0
2020-07-24,19.0
2020-07-25,17.0
2020-07-26,14.0
2020-07-27,12.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,2.0
2020-07-31,9.0
2020-08-01,31.0
2020-08-02,14.0
2020-08-03,12.0
2020-08-04,14.0
2020-08-05,36.0
2020-08-06,60.0
2020-08-07,70.0
2020-08-08,71.0
2020-08-09,41.0
2020-08-10,22.0
2020-08-11,16.0
2020-08-12,17.0
2020-08-13,15.0
2020-08-14,10.0
2020-08-15,21.0
2020-08-16,37.0
2020-08-17,59.0
2020-08-18,31.0
2020-08-19,25.0
2020-08-20,2.0
2020-08-21,2.0
2020-08-22,6.0
2020-08-23,7.0
2020-08-24,14.0
2020-08-25,47.0
2020-08-26,1.0
2020-08-27,5.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,6.0
2020-09-02,47.0
2020-09-03,18.0
2020-09-04,1.0
2020-09-05,1.0
2020-09-06,0.0
2020-09-07,8.0
2020-09-08,9.0
2020-09-09,10.0
2020-09-10,18.0
2020-09-11,4.0
2020-09-12,1.0
2020-09-13,1.0
2020-09-14,42.0
2020-09-15,9.0
2020-09-16,5.0
2020-09-17,48.0
2020-09-18,91.0
2020-09-19,44.0
2020-09-20,30.0
2020-09-21,10.0
2020-09-22,31.0
2020-09-23,74.0
2020-09-24,29.0
2020-09-25,19.0
2020-09-26,53.0
2020-09-27,11.0
2020-09-28,54.0
2020-09-29,19.0
2020-09-30,5.0
2020-10-01,4.0
2020-10-02,16.0
2020-10-03,32.0
2020-10-04,82.0
2020-10-05,72.0
2020-10-06,78.0
2020-10-07,73.0
2020-10-08,56.0
2020-10-09,28.0
2020-10-10,13.0
2020-10-11,40.0
2020-10-12,60.0
2020-10-13,42.0
2020-10-14,19.0
2020-10-15,44.0
2020-10-16,68.0
2020-10-17,19.0
2020-10-18,24.0
2020-10-19,41.0
2020-10-20,30.0
2020-10-21,6.0
2020-10-22,4.0
2020-10-23,0.0
2020-10-24,47.0
2020-10-25,58.0
2020-10-26,0.0
2020-10-27,33.0
2020-10-28,89.0
2020-10-29,49.0
2020-10-30,58.0
2020-10-31,3.0
2020-11-01,8.0
2020-11-02,60.0
2020-11-03,96.0
2020-11-04,75.0
2020-11-05,63.0
2020-11-06,36.0
2020-11-07,32.0
2020-11-08,12.0
2020-11-09,0.0
2020-11-10,29.0
2020-11-11,88.0
2020-11-12,18.0
2020-11-13,24.0
2020-11-14,5.0
2020-11-15,52.0
2020-11-16,16.0
2020-11-17,70.0
2020-11-18,64.0
2020-11-19,30.0
2020-11-20,19.0
2020-11-21,61.0
2020-11-22,39.0
2020-11-23,6.0
2020-11-24,33.0
2020-11-25,6.0
2020-11-26,0.0
2020-11-27,0.0
2020-11-28,36.0
2020-11-29,97.0
2020-11-30,100.0
2020-12-01,80.0
2020-12-02,100.0
2020-12-03,98.0
2020-12-04,93.0
2020-12-05,89.0
2020-12-06,74.0
2020-12-07,73.0
2020-12-08,33.0
2020-12-09,95.0
2020-12-10,99.0
2020-12-11,90.0
2020-12-12,69.0
2020-12-13,93.0
2020-12-14,100.0
2020-12-15,48.0
2020-12-16,75.0
2020-12-17,67.0
2020-12-18,21.0
2020-12-19,77.0
2020-12-20,100.0
2020-12-21,100.0
2020-12-22,64.0
2020-12-23,22.0
2020-12-24,47.0
2020-12-25,64.0
2020-12-26,96.0
2020-12-27,91.0
2020-12-28,6.0
2020-12-29,21.0
2020-12-30,10.0
2020-12-31,22.0
2021-01-01,0.0
2021-01-02,41.0
2021-01-03,82.0
2021-01-04,89.0
2021-01-05,16.0
2021-01-06,67.0
2021-01-07,77.0
2021-01-08,70.0
2021-01-09,91.0
2021-01-10,100.0
2021-01-11,98.0
2021-01-12,54.0
2021-01-13,37.0
2021-01-14,59.0
2021-01-15,34.0
2021-01-16,80.0
2021-01-17,4.0
2021-01-18,4.0
2021-01-19,23.0
2021-01-20,6.0
2021-01-21,57.0
2021-01-22,58.0
2021-01-23,83.0
2021-01-24,60.0
2021-01-25,51.0
2021-01-26,92.0
2021-01-27,76.0
2021-01-28,20.0
2021-01-29,71.0
2021-01-30,64.0
2021-01-31,86.0
2021-02-01,52.0
2021-02-02,63.0
2021-02-03,16.0
2021-02-04,10.0
2021-02-05,57.0
2021-02-06,51.0
2021-02-07,74.0
2021-02-08,77.0
2021-02-09,55.0
2021-02-10,44.0
2021-02-11,74.0
2021-02-12,26.0
2021-02-13,87.0
2021-02-14,100.0
2021-02-15,27.0
2021-02-16,2.0
2021-02-17,24.0
2021-02-18,18.0
2021-02-19,36.0
2021-02-20,68.0
2021-02-21,77.0
2021-02-22,40.0
2021-02-23,0.0
2021-02-24,5.0
2021-02-25,22.0
2021-02-26,0.0
2021-02-27,0.0
2021-02-28,42.0
2021-03-01,5.0
2021-03-02,38.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,38.0
2021-03-06,76.0
2021-03-07,76.0
2021-03-08,60.0
2021-03-09,92.0
2021-03-10,88.0
2021-03-11,55.0
2021-03-12,55.0
2021-03-13,48.0
2021-03-14,24.0
2021-03-15,50.0
2021-03-16,66.0
2021-03-17,49.0
2021-03-18,23.0
2021-03-19,64.0
2021-03-20,99.0
2021-03-21,100.0
2021-03-22,89.0
2021-03-23,78.0
2021-03-24,20.0
2021-03-25,39.0
2021-03-26,3.0
2021-03-27,8.0
2021-03-28,28.0
2021-03-29,44.0
2021-03-30,28.0
2021-03-31,18.0
2021-04-01,21.0
2021-04-02,36.0
2021-04-03,37.0
2021-04-04,72.0
2021-04-05,53.0
2021-04-06,68.0
2021-04-07,42.0
2021-04-08,53.0
2021-04-09,10.0
2021-04-10,5.0
2021-04-11,0.0
2021-04-12,33.0
2021-04-13,76.0
2021-04-14,37.0
2021-04-15,5.0
2021-04-16,71.0
2021-04-17,89.0
2021-04-18,68.0
2021-04-19,73.0
2021-04-20,35.0
2021-04-21,8.0
2021-04-22,68.0
2021-04-23,99.0
2021-04-24,100.0
2021-04-25,46.0
2021-04-26,23.0
2021-04-27,74.0
2021-04-28,60.0
2021-04-29,31.0
2021-04-30,36.0
2021-05-01,89.0
2021-05-02,59.0
2021-05-03,84.0
2021-05-04,84.0
2021-05-05,68.0
2021-05-06,16.0
2021-05-07,68.0
2021-05-08,33.0
2021-05-09,57.0
2021-05-10,14.0
2021-05-11,15.0
2021-05-12,41.0
2021-05-13,12.0
2021-05-14,24.0
2021-05-15,75.0
2021-05-16,34.0
2021-05-17,32.0
2021-05-18,13.0
2021-05-19,20.0
2021-05-20,34.0
2021-05-21,26.0
2021-05-22,24.0
2021-05-23,19.0
2021-05-24,46.0
2021-05-25,43.0
2021-05-26,39.0
2021-05-27,40.0
2021-05-28,16.0
2021-05-29,2.0
2021-05-30,91.0
2021-05-31,58.0
2021-06-01,13.0
2021-06-02,5.0
2021-06-03,9.0
2021-06-04,8.0
2021-06-05,9.0
2021-06-06,24.0
2021-06-07,65.0
2021-06-08,62.0
2021-06-09,48.0
2021-06-10,42.0
2021-06-11,62.0
2021-06-12,41.0
2021-06-13,34.0
2021-06-14,17.0
2021-06-15,42.0
2021-06-16,19.0
2021-06-17,39.0
2021-06-18,53.0
2021-06-19,39.0
2021-06-20,16.0
2021-06-21,41.0
2021-06-22,37.0
2021-06-23,15.0
2021-06-24,19.0
2021-06-25,30.0
2021-06-26,10.0
2021-06-27,7.0
2021-06-28,8.0
2021-06-29,6.0
2021-06-30,14.0
2021-07-01,8.0
2021-07-02,27.0
2021-07-03,20.0
2021-07-04,17.0
2021-07-05,44.0
2021-07-06,26.0
2021-07-07,1.0
2021-07-08,11.0
2021-07-09,24.0
2021-07-10,34.0
2021-07-11,28.0
2021-07-12,10.0
2021-07-13,7.0
2021-07-14,0.0
2021-07-15,4.0
2021-07-16,3.0
2021-07-17,5.0
2021-07-18,38.0
2021-07-19,30.0
2021-07-20,13.0
2021-07-21,2.0
2021-07-22,15.0
2021-07-23,27.0
2021-07-24,23.0
2021-07-25,8.0
2021-07-26,9.0
2021-07-27,4.0
2021-07-28,6.0
2021-07-29,4.0
2021-07-30,4.0
2021-07-31,0.0
2021-08-01,2.0
2021-08-02,6.0
2021-08-03,4.0
2021-08-04,8.0
2021-08-05,26.0
2021-08-06,42.0
2021-08-07,2.0
2021-08-08,0.0
2021-08-09,10.0
2021-08-10,8.0
2021-08-11,36.0
2021-08-12,20.0
2021-08-13,9.0
2021-08-14,30.0
2021-08-15,6.0
2021-08-16,0.0
2021-08-17,15.0
2021-08-18,20.0
2021-08-19,19.0
2021-08-20,45.0
2021-08-21,60.0
2021-08-22,12.0
2021-08-23,4.0
2021-08-24,8.0
2021-08-25,15.0
2021-08-26,51.0
2021-08-27,37.0
2021-08-28,24.0
2021-08-29,22.0
2021-08-30,2.0
2021-08-31,10.0
2021-09-01,7.0
2021-09-02,1.0
2021-09-03,6.0
2021-09-04,39.0
2021-09-05,48.0
2021-09-06,41.0
2021-09-07,52.0
2021-09-08,96.0
2021-09-09,93.0
2021-09-10,32.0
2021-09-11,36.0
2021-09-12,91.0
2021-09-13,61.0
2021-09-14,2.0
2021-09-15,21.0
2021-09-16,16.0
2021-09-17,50.0
2021-09-18,32.0
2021-09-19,32.0
2021-09-20,7.0
2021-09-21,26.0
2021-09-22,56.0
2021-09-23,4.0
2021-09-24,26.0
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,24.0
2021-09-28,66.0
2021-09-29,89.0
2021-09-30,93.0
2021-10-01,94.0
2021-10-02,42.0
2021-10-03,34.0
2021-10-04,3.0
2021-10-05,10.0
2021-10-06,55.0
2021-10-07,100.0
2021-10-08,96.0
2021-10-09,99.0
2021-10-10,97.0
2021-10-11,80.0
2021-10-12,75.0
2021-10-13,58.0
2021-10-14,100.0
2021-10-15,100.0
2021-10-16,77.0
2021-10-17,71.0
2021-10-18,63.0
2021-10-19,10.0
2021-10-20,40.0
2021-10-21,17.0
2021-10-22,3.0
2021-10-23,80.0
2021-10-24,86.0
2021-10-25,38.0
2021-10-26,5.0
2021-10-27,3.0
2021-10-28,0.0
2021-10-29,4.0
2021-10-30,2.0
2021-10-31,10.0
2021-11-01,1.0
2021-11-02,77.0
2021-11-03,46.0
2021-11-04,80.0
2021-11-05,86.0
2021-11-06,75.0
2021-11-07,83.0
2021-11-08,74.0
2021-11-09,99.0
2021-11-10,100.0
2021-11-11,98.0
2021-11-12,91.0
2021-11-13,58.0
2021-11-14,84.0
2021-11-15,98.0
2021-11-16,79.0
2021-11-17,87.0
2021-11-18,85.0
2021-11-19,37.0
2021-11-20,44.0
2021-11-21,3.0
2021-11-22,70.0
2021-11-23,98.0
2021-11-24,100.0
2021-11-25,95.0
2021-11-26,93.0
2021-11-27,90.0
2021-11-28,74.0
2021-11-29,62.0
2021-11-30,61.0
2021-12-01,11.0
2021-12-02,5.0
2021-12-03,67.0
2021-12-04,43.0
2021-12-05,61.0
2021-12-06,93.0
2021-12-07,100.0
2021-12-08,25.0
2021-12-09,43.0
2021-12-10,55.0
2021-12-11,100.0
2021-12-12,63.0
2021-12-13,99.0
2021-12-14,95.0
2021-12-15,36.0
2021-12-16,15.0
2021-12-17,43.0
2021-12-18,10.0
2021-12-19,10.0
2021-12-20,12.0
2021-12-21,2.0
2021-12-22,13.0
2021-12-23,17.0
2021-12-24,28.0
2021-12-25,75.0
2021-12-26,100.0
2021-12-27,91.0
2021-12-28,92.0
2021-12-29,83.0
2021-12-30,47.0
2021-12-31,34.0
2022-01-01,26.0
2022-01-02,1.0
2022-01-03,49.0
2022-01-04,71.0
2022-01-05,9.0
2022-01-06,76.0
2022-01-07,100.0
2022-01-08,99.0
2022-01-09,99.0
2022-01-10,100.0
2022-01-11,100.0
2022-01-12,74.0
2022-01-13,12.0
2022-01-14,1.0
2022-01-15,8.0
2022-01-16,1.0
2022-01-17,6.0
2022-01-18,5.0
2022-01-19,0.0
2022-01-20,3.0
2022-01-21,52.0
2022-01-22,35.0
2022-01-23,3.0
2022-01-24,56.0
2022-01-25,10.0
2022-01-26,9.0
2022-01-27,4.0
2022-01-28,20.0
2022-01-29,83.0
2022-01-30,29.0
2022-01-31,42.0
2022-02-01,100.0
2022-02-02,100.0
2022-02-03,31.0
2022-02-04,23.0
2022-02-05,19.0
2022-02-06,16.0
2022-02-07,62.0
2022-02-08,70.0
2022-02-09,7.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,90.0
2022-02-13,78.0
2022-02-14,55.0
2022-02-15,22.0
2022-02-16,88.0
2022-02-17,87.0
2022-02-18,5.0
2022-02-19,23.0
2022-02-20,87.0
2022-02-21,8.0
2022-02-22,85.0
2022-02-23,85.0
2022-02-24,6.0
2022-02-25,15.0
2022-02-26,72.0
2022-02-27,100.0
2022-02-28,78.0
2022-03-01,100.0
2022-03-02,51.0
2022-03-03,7.0
2022-03-04,92.0
2022-03-05,100.0
2022-03-06,100.0
2022-03-07,96.0
2022-03-08,100.0
2022-03-09,91.0
2022-03-10,35.0
2022-03-11,11.0
2022-03-12,16.0
2022-03-13,45.0
2022-03-14,6.0
2022-03-15,9.0
2022-03-16,80.0
2022-03-17,79.0
2022-03-18,95.0
2022-03-19,57.0
2022-03-20,5.0
2022-03-21,26.0
2022-03-22,32.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-26,5.0
2022-03-27,18.0
2022-03-28,90.0
2022-03-29,50.0
2022-03-30,51.0
2022-03-31,96.0
2022-04-01,38.0
2022-04-02,25.0
2022-04-03,29.0
2022-04-04,91.0
2022-04-05,74.0
2022-04-06,2.0
2022-04-07,54.0
2022-04-08,21.0
2022-04-09,10.0
2022-04-10,72.0
2022-04-11,16.0
2022-04-12,0.0
2022-04-13,4.0
2022-04-14,4.0
2022-04-15,14.0
2022-04-16,100.0
2022-04-17,100.0
2022-04-18,100.0
2022-04-19,77.0
2022-04-20,51.0
2022-04-21,77.0
2022-04-22,49.0
2022-04-23,9.0
2022-04-24,57.0
2022-04-25,5.0
2022-04-26,1.0
2022-04-27,3.0
2022-04-28,18.0
2022-04-29,91.0
2022-04-30,89.0
2022-05-01,87.0
2022-05-02,99.0
2022-05-03,93.0
2022-05-04,31.0
2022-05-05,31.0
2022-05-06,70.0
2022-05-07,31.0
2022-05-08,40.0
2022-05-09,41.0
2022-05-10,57.0
2022-05-11,27.0
2022-05-12,27.0
2022-05-13,37.0
2022-05-14,59.0
2022-05-15,37.0
2022-05-16,4.0
2022-05-17,24.0
2022-05-18,32.0
2022-05-19,33.0
2022-05-20,4.0
2022-05-21,2.0
2022-05-22,46.0
2022-05-23,57.0
2022-05-24,29.0
2022-05-25,18.0
2022-05-26,55.0
2022-05-27,57.0
2022-05-28,57.0
2022-05-29,51.0
2022-05-30,8.0
2022-05-31,51.0
2022-06-01,9.0
2022-06-02,17.0
2022-06-03,12.0
2022-06-04,37.0
2022-06-05,31.0
2022-06-06,79.0
2022-06-07,36.0
2022-06-08,56.0
2022-06-09,78.0
2022-06-10,97.0
2022-06-11,84.0
2022-06-12,55.0
2022-06-13,45.0
2022-06-14,30.0
2022-06-15,19.0
2022-06-16,29.0
2022-06-17,22.0
2022-06-18,58.0
2022-06-19,16.0
2022-06-20,9.0
2022-06-21,2.0
2022-06-22,44.0
2022-06-23,64.0
2022-06-24,41.0
2022-06-25,39.0
2022-06-26,15.0
2022-06-27,11.0
2022-06-28,16.0
2022-06-29,8.0
2022-06-30,19.0
2022-07-01,30.0
2022-07-02,30.0
2022-07-03,24.0
2022-07-04,14.0
2022-07-05,9.0
2022-07-06,4.0
2022-07-07,3.0
2022-07-08,59.0
2022-07-09,100.0
2022-07-10,21.0
2022-07-11,3.0
2022-07-12,6.0
2022-07-13,30.0
2022-07-14,1.0
2022-07-15,7.0
2022-07-16,2.0
2022-07-17,13.0
2022-07-18,8.0
2022-07-19,30.0
2022-07-20,6.0
2022-07-21,0.0
2022-07-22,1.0
2022-07-23,4.0
2022-07-24,9.0
2022-07-25,16.0
2022-07-26,1.0
2022-07-27,9.0
2022-07-28,23.0
2022-07-29,5.0
2022-07-30,6.0
2022-07-31,10.0
2022-08-01,10.0
2022-08-02,13.0
2022-08-03,24.0
2022-08-04,19.0
2022-08-05,14.0
2022-08-06,20.0
2022-08-07,26.0
2022-08-08,16.0
2022-08-09,18.0
2022-08-10,23.0
2022-08-11,47.0
2022-08-12,35.0
2022-08-13,69.0
2022-08-14,55.0
2022-08-15,7.0
2022-08-16,25.0
2022-08-17,5.0
2022-08-18,0.0
2022-08-19,3.0
2022-08-20,34.0
2022-08-21,37.0
2022-08-22,53.0
2022-08-23,60.0
2022-08-24,84.0
2022-08-25,88.0
2022-08-26,21.0
2022-08-27,9.0
2022-08-28,15.0
2022-08-29,23.0
2022-08-30,47.0
2022-08-31,29.0
2022-09-01,27.0
2022-09-02,75.0
2022-09-03,9.0
2022-09-04,57.0
2022-09-05,55.0
2022-09-06,42.0
2022-09-07,31.0
2022-09-08,4.0
2022-09-09,11.0
2022-09-10,13.0
2022-09-11,17.0
2022-09-12,2.0
2022-09-13,4.0
2022-09-14,9.0
2022-09-15,45.0
2022-09-16,55.0
2022-09-17,68.0
2022-09-18,13.0
2022-09-19,0.0
2022-09-20,16.0
2022-09-21,70.0
2022-09-22,1.0
2022-09-23,2.0
2022-09-24,16.0
2022-09-25,41.0
2022-09-26,88.0
2022-09-27,67.0
2022-09-28,13.0
2022-09-29,32.0
2022-09-30,15.0
2022-10-01,80.0
2022-10-02,8.0
2022-10-03,7.0
2022-10-04,11.0
2022-10-05,9.0
2022-10-06,78.0
2022-10-07,1.0
2022-10-08,6.0
2022-10-09,42.0
2022-10-10,58.0
2022-10-11,92.0
2022-10-12,62.0
2022-10-13,90.0
2022-10-14,100.0
2022-10-15,64.0
2022-10-16,25.0
2022-10-17,28.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,35.0
2022-10-22,52.0
2022-10-23,38.0
2022-10-24,6.0
2022-10-25,21.0
2022-10-26,1.0
2022-10-27,22.0
2022-10-28,23.0
2022-10-29,4.0
2022-10-30,0.0
2022-10-31,6.0
2022-11-01,1.0
2022-11-02,2.0
2022-11-03,11.0
2022-11-04,61.0
2022-11-05,81.0
2022-11-06,99.0
2022-11-07,27.0
2022-11-08,34.0
2022-11-09,62.0
2022-11-10,47.0
2022-11-11,34.0
2022-11-12,56.0
2022-11-13,46.0
2022-11-14,42.0
2022-11-15,95.0
2022-11-16,92.0
2022-11-17,76.0
2022-11-18,32.0
2022-11-19,43.0
2022-11-20,93.0
2022-11-21,44.0
2022-11-22,67.0
2022-11-23,61.0
2022-11-24,5.0
2022-11-25,8.0
2022-11-26,58.0
2022-11-27,95.0
2022-11-28,82.0
2022-11-29,90.0
2022-11-30,100.0
2022-12-01,100.0
2022-12-02,60.0
2022-12-03,100.0
2022-12-04,100.0
2022-12-05,89.0
